IndividID,GroupRef,Date,Age_years,Sex,WeightGain_g,RateWeightGain_ghr,SessionID,GroupName,GroupSize,Pups,habitat,Count,month,year,breedingyear,season,Babysitting,anypups,PupPresence
1167,28,06/09/2002,2.042436687,F,18,5.118483412,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1168,28,06/09/2002,1.826146475,F,17,4.594594595,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1169,28,06/09/2002,1.826146475,F,13,3.768115942,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1170,28,06/09/2002,1.826146475,F,29,8.093023256,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1171,28,06/09/2002,1.596167009,F,19,4.541832669,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1173,28,06/09/2002,1.149897331,F,1,0.285714286,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1174,28,06/09/2002,1.149897331,F,19,5.229357798,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1206,28,06/09/2002,2.611909651,M,36,8.962655602,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1207,28,06/09/2002,2.461327858,M,3,0.861244019,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1208,28,06/09/2002,2.461327858,M,20,5.286343612,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1209,28,06/09/2002,2.461327858,M,33,8.081632653,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1211,28,06/09/2002,1.826146475,M,26,6.290322581,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1213,28,06/09/2002,1.596167009,M,22,6.346153846,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1214,28,06/09/2002,1.596167009,M,24,6.857142857,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
1319,28,06/09/2002,5.514031485,F,18,5.242718447,28 2002-09-06,Rascals,32,0,Savanna,11,9,2002,2001/2002,May-Sep,Y,N,babysitting
916,18,07/09/2002,2.847364819,F,31,8.416289593,18 2002-09-07,Lazuli,11,0,Savanna,7,9,2002,2001/2002,May-Sep,N,N,neither
1381,18,07/09/2002,5.040383299,M,7,1.926605505,18 2002-09-07,Lazuli,11,0,Savanna,7,9,2002,2001/2002,May-Sep,N,N,neither
1398,18,07/09/2002,3.112936345,M,39,10.49327354,18 2002-09-07,Lazuli,11,0,Savanna,7,9,2002,2001/2002,May-Sep,N,N,neither
1399,18,07/09/2002,3.112936345,M,25,6.849315068,18 2002-09-07,Lazuli,11,0,Savanna,7,9,2002,2001/2002,May-Sep,N,N,neither
1404,18,07/09/2002,2.412046543,M,18,4.757709251,18 2002-09-07,Lazuli,11,0,Savanna,7,9,2002,2001/2002,May-Sep,N,N,neither
131,40,09/09/2002,1.467488022,M,2,0.571428571,40 2002-09-09,Young Ones,17,0,Grassland,6,9,2002,2001/2002,May-Sep,N,N,neither
602,40,09/09/2002,2.650239562,M,41,12.1182266,40 2002-09-09,Young Ones,17,0,Grassland,6,9,2002,2001/2002,May-Sep,N,N,neither
603,40,09/09/2002,2.650239562,M,3,0.932642487,40 2002-09-09,Young Ones,17,0,Grassland,6,9,2002,2001/2002,May-Sep,N,N,neither
1391,36,10/09/2002,3.753593429,M,35,8.300395257,36 2002-09-10,Whiskers,14,0,White sand,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1392,36,10/09/2002,3.753593429,M,51,12.24,36 2002-09-10,Whiskers,14,0,White sand,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1395,36,10/09/2002,3.540041068,M,34,8.571428571,36 2002-09-10,Whiskers,14,0,White sand,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1480,36,10/09/2002,2.488706366,F,55,14.16309013,36 2002-09-10,Whiskers,14,0,White sand,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1537,36,10/09/2002,1.639972621,M,58,14.6835443,36 2002-09-10,Whiskers,14,0,White sand,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
67,40,11/09/2002,1.472963723,F,9,2.337662338,40 2002-09-11,Young Ones,15,0,Savanna,10,9,2002,2001/2002,May-Sep,N,N,neither
68,40,11/09/2002,1.472963723,F,16,4.507042254,40 2002-09-11,Young Ones,15,0,Savanna,10,9,2002,2001/2002,May-Sep,N,N,neither
131,40,11/09/2002,1.472963723,M,2,0.533333333,40 2002-09-11,Young Ones,15,0,Savanna,10,9,2002,2001/2002,May-Sep,N,N,neither
603,40,11/09/2002,2.655715264,M,11,3.251231527,40 2002-09-11,Young Ones,15,0,Savanna,10,9,2002,2001/2002,May-Sep,N,N,neither
108,35,13/09/2002,3.898699521,M,0,0,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
121,35,13/09/2002,2.839151266,M,37,10.67307692,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
123,35,13/09/2002,2.839151266,M,15,4.6875,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
124,35,13/09/2002,2.54072553,M,16,4.705882353,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
125,35,13/09/2002,2.521560575,M,22,6.804123711,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
127,35,13/09/2002,2.143737166,M,12,3.428571429,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
129,35,13/09/2002,1.930184805,M,38,11.28712871,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1324,35,13/09/2002,3.978097194,F,5,1.595744681,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1332,35,13/09/2002,2.067077344,F,16,4.923076923,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1335,35,13/09/2002,1.84257358,F,6,1.92513369,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1336,35,13/09/2002,1.84257358,F,42,12.23300971,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1338,35,13/09/2002,1.571526352,F,32,9.014084507,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1339,35,13/09/2002,1.571526352,F,2,0.555555556,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1340,35,13/09/2002,1.133470226,F,36,10.8,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
1412,35,13/09/2002,1.133470226,M,21,6.146341463,35 2002-09-13,Vivian,26,0,Savanna,9,9,2002,2001/2002,May-Sep,Y,N,babysitting
70,40,23/09/2002,1.01026694,F,16,5.333333333,40 2002-09-23,Young Ones,17,0,White sand,10,9,2002,2001/2002,May-Sep,Y,N,babysitting
259,40,23/09/2002,8.66255989,F,58,19.5505618,40 2002-09-23,Young Ones,17,0,White sand,10,9,2002,2001/2002,May-Sep,Y,N,babysitting
603,40,23/09/2002,2.688569473,M,44,15,40 2002-09-23,Young Ones,17,0,White sand,10,9,2002,2001/2002,May-Sep,Y,N,babysitting
108,35,23/09/2002,3.926078029,M,28,12.08633094,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
115,35,23/09/2002,3.403148528,M,-18,-6.467065868,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
121,35,23/09/2002,2.866529774,M,22,9.295774648,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
122,35,23/09/2002,2.866529774,M,47,18.43137255,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
123,35,23/09/2002,2.866529774,M,34,12.21556886,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
124,35,23/09/2002,2.568104038,M,40,16.55172414,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
125,35,23/09/2002,2.548939083,M,31,11.13772455,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
127,35,23/09/2002,2.171115674,M,34,12.21556886,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
129,35,23/09/2002,1.957563313,M,28,11.27516779,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
132,35,23/09/2002,1.01026694,M,27,11.65467626,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1324,35,23/09/2002,4.005475702,F,21,9.130434783,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1332,35,23/09/2002,2.094455852,F,16,6.153846154,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1335,35,23/09/2002,1.869952088,F,29,11.6,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1338,35,23/09/2002,1.59890486,F,10,3.773584906,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1339,35,23/09/2002,1.59890486,F,38,14.16149068,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
1340,35,23/09/2002,1.160848734,F,15,6.569343066,35 2002-09-23,Vivian,26,0,Savanna,7,9,2002,2001/2002,May-Sep,Y,N,babysitting
474,41,25/09/2002,3.682409309,M,29,10.1754386,41 2002-09-25,Zappa,10,0,Shrubland,8,9,2002,2001/2002,May-Sep,Y,N,babysitting
536,41,25/09/2002,4.027378508,F,79,27.39884393,41 2002-09-25,Zappa,10,0,Shrubland,8,9,2002,2001/2002,May-Sep,Y,N,babysitting
55,24,30/09/2002,3.690622861,F,-12,-3.090128755,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
63,24,30/09/2002,2.88569473,F,-4,-1.2,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
64,24,30/09/2002,2.568104038,F,2,0.535714286,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
65,24,30/09/2002,2.19028063,F,-2,-0.594059406,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
66,24,30/09/2002,1.976728268,F,8,2.487046632,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
730,24,30/09/2002,3.770020534,M,27,8.059701493,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
732,24,30/09/2002,3.192334018,M,0,0,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
733,24,30/09/2002,2.981519507,M,2,0.621761658,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
734,24,30/09/2002,2.981519507,M,-5,-1.515151515,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
737,24,30/09/2002,2.548939083,M,-18,-5.268292683,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
740,24,30/09/2002,2.067077344,M,3,0.87804878,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
746,24,30/09/2002,1.593429158,M,-5,-1.382488479,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
747,24,30/09/2002,1.593429158,M,4,1.095890411,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
748,24,30/09/2002,1.593429158,M,-22,-6.734693878,24 2002-09-30,Pharside,15,0,Grassland,11,9,2002,2001/2002,May-Sep,N,N,neither
1403,10,01/10/2002,2.477754962,M,34,14.89051095,10 2002-10-01,Gattaca,9,1,White sand,8,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1409,10,01/10/2002,1.891854894,M,17,7.906976744,10 2002-10-01,Gattaca,9,1,White sand,8,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1385,10,01/10/2002,4.657084189,M,17,8.095238095,10 2002-10-01,Gattaca,9,1,White sand,8,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1469,10,01/10/2002,4.123203285,F,26,11.55555556,10 2002-10-01,Gattaca,9,1,White sand,8,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
96,10,01/10/2002,6.532511978,M,29,14.26229508,10 2002-10-01,Gattaca,9,1,White sand,8,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
96,10,08/10/2002,6.551676934,M,42,12.92307692,10 2002-10-08,Gattaca,9,1,White sand,10,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1409,10,08/10/2002,1.911019849,M,15,4.663212435,10 2002-10-08,Gattaca,9,1,White sand,10,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1469,10,08/10/2002,4.142368241,F,53,16.39175258,10 2002-10-08,Gattaca,9,1,White sand,10,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
916,18,10/10/2002,2.937713895,F,83,24.05797101,18 2002-10-10,Lazuli,11,4,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1381,18,10/10/2002,5.130732375,M,52,16.42105263,18 2002-10-10,Lazuli,11,4,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1398,18,10/10/2002,3.203285421,M,55,16.33663366,18 2002-10-10,Lazuli,11,4,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1399,18,10/10/2002,3.203285421,M,67,20.3030303,18 2002-10-10,Lazuli,11,4,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
474,41,14/10/2002,3.734428474,M,3,0.947368421,41 2002-10-14,Zappa,10,4,White sand,8,10,2002,2002/2003,Oct-Apr,Y,N,babysitting
536,41,14/10/2002,4.079397673,F,58,18.60962567,41 2002-10-14,Zappa,10,4,White sand,8,10,2002,2002/2003,Oct-Apr,Y,N,babysitting
55,24,16/10/2002,3.734428474,F,5,1.694915254,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
63,24,16/10/2002,2.929500342,F,9,3,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
64,24,16/10/2002,2.611909651,F,1,0.322580645,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
65,24,16/10/2002,2.234086242,F,15,4.864864865,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
730,24,16/10/2002,3.813826146,M,9,3.085714286,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
732,24,16/10/2002,3.23613963,M,33,11.12359551,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
734,24,16/10/2002,3.02532512,M,19,6.263736264,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
737,24,16/10/2002,2.592744695,M,2,0.685714286,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
740,24,16/10/2002,2.110882957,M,9,3.068181818,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
742,24,16/10/2002,2.110882957,M,-5,-1.685393258,24 2002-10-16,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
1385,10,17/10/2002,4.700889802,M,20,9.917355372,10 2002-10-17,Gattaca,8,1,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
67,40,18/10/2002,1.574264203,F,22,6.839378238,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
68,40,18/10/2002,1.574264203,F,31,10.16393443,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
69,40,18/10/2002,1.574264203,F,18,5.901639344,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
70,40,18/10/2002,1.07871321,F,16,4.897959184,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
130,40,18/10/2002,2.026009582,M,32,9.896907216,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
131,40,18/10/2002,1.574264203,M,27,7.826086957,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
259,40,18/10/2002,8.73100616,F,47,15,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
603,40,18/10/2002,2.757015743,M,33,10.47619048,40 2002-10-18,Young Ones,15,3,White sand,9,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
67,40,21/10/2002,1.582477755,F,23,6.052631579,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
68,40,21/10/2002,1.582477755,F,20,5.429864253,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
69,40,21/10/2002,1.582477755,F,11,3.173076923,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
70,40,21/10/2002,1.086926762,F,6,1.5,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
130,40,21/10/2002,2.034223135,M,43,10.9787234,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
131,40,21/10/2002,1.582477755,M,9,2.583732057,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
259,40,21/10/2002,8.739219713,F,41,11.60377358,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
602,40,21/10/2002,2.765229295,M,22,6.226415094,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
603,40,21/10/2002,2.765229295,M,17,4.834123223,40 2002-10-21,Young Ones,16,3,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
108,35,21/10/2002,4.002737851,M,3,1.077844311,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
115,35,21/10/2002,3.47980835,M,12,4.235294118,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
122,35,21/10/2002,2.943189596,M,27,9.585798817,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
123,35,21/10/2002,2.943189596,M,19,6.74556213,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
124,35,21/10/2002,2.64476386,M,13,4.50867052,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
125,35,21/10/2002,2.625598905,M,7,2.5,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
127,35,21/10/2002,2.247775496,M,16,5.393258427,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
129,35,21/10/2002,2.034223135,M,3,1.090909091,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1324,35,21/10/2002,4.082135524,F,30,11.18012422,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1412,35,21/10/2002,1.237508556,M,8,2.790697674,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1413,35,21/10/2002,1.01026694,M,8,3.037974684,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1414,35,21/10/2002,1.01026694,M,24,8.834355828,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1415,35,21/10/2002,1.01026694,M,25,9.036144578,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1416,35,21/10/2002,1.01026694,M,3,1.118012422,35 2002-10-21,Vivian,17,3,White sand,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
55,24,22/10/2002,3.750855578,F,-2,-0.597014925,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
63,24,22/10/2002,2.945927447,F,32,9.896907216,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
64,24,22/10/2002,2.628336756,F,15,4.522613065,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
65,24,22/10/2002,2.250513347,F,3,0.909090909,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
730,24,22/10/2002,3.830253251,M,2,0.625,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
732,24,22/10/2002,3.252566735,M,13,4,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
733,24,22/10/2002,3.041752225,M,5,1.5625,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
734,24,22/10/2002,3.041752225,M,15,4.545454545,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
737,24,22/10/2002,2.6091718,M,-6,-1.836734694,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
740,24,22/10/2002,2.127310062,M,26,7.918781726,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
746,24,22/10/2002,1.653661875,M,19,5.728643216,24 2002-10-22,Pharside,11,0,Savanna,9,10,2002,2002/2003,Oct-Apr,N,N,neither
96,10,24/10/2002,6.595482546,M,13,3.768115942,10 2002-10-24,Gattaca,8,1,White sand,13,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1403,10,24/10/2002,2.54072553,M,49,14.20289855,10 2002-10-24,Gattaca,8,1,White sand,13,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1469,10,24/10/2002,4.186173854,F,27,7.902439024,10 2002-10-24,Gattaca,8,1,White sand,13,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
69,40,29/10/2002,1.604380561,F,19,5.229357798,40 2002-10-29,Young Ones,15,3,Savanna,7,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
130,40,29/10/2002,2.056125941,M,42,11.72093023,40 2002-10-29,Young Ones,15,3,Savanna,7,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
603,40,29/10/2002,2.787132101,M,2,0.558139535,40 2002-10-29,Young Ones,15,3,Savanna,7,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
916,18,29/10/2002,2.98973306,F,-9,-3.354037267,18 2002-10-29,Lazuli,11,4,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1381,18,29/10/2002,5.18275154,M,2,0.76433121,18 2002-10-29,Lazuli,11,4,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1398,18,29/10/2002,3.255304586,M,-12,-3.144104803,18 2002-10-29,Lazuli,11,4,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1399,18,29/10/2002,3.255304586,M,15,5.454545455,18 2002-10-29,Lazuli,11,4,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
1404,18,29/10/2002,2.554414784,M,14,5.090909091,18 2002-10-29,Lazuli,11,4,Savanna,11,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging
96,10,31/10/2002,6.614647502,M,-9,-2.47706422,10 2002-10-31,Gattaca,9,0,White sand,12,10,2002,2002/2003,Oct-Apr,N,N,neither
1385,10,31/10/2002,4.739219713,M,10,2.654867257,10 2002-10-31,Gattaca,9,0,White sand,12,10,2002,2002/2003,Oct-Apr,N,N,neither
1403,10,31/10/2002,2.559890486,M,27,7.363636364,10 2002-10-31,Gattaca,9,0,White sand,12,10,2002,2002/2003,Oct-Apr,N,N,neither
1409,10,31/10/2002,1.973990418,M,6,1.643835616,10 2002-10-31,Gattaca,9,0,White sand,12,10,2002,2002/2003,Oct-Apr,N,N,neither
1469,10,31/10/2002,4.205338809,F,6,1.651376147,10 2002-10-31,Gattaca,9,0,White sand,12,10,2002,2002/2003,Oct-Apr,N,N,neither
102,9,02/11/2002,5.002053388,M,14,3.652173913,9 2002-11-02,Frisky,33,0,Savanna,7,11,2002,2002/2003,Oct-Apr,Y,N,babysitting
105,9,02/11/2002,4.780287474,M,25,6.52173913,9 2002-11-02,Frisky,33,0,Savanna,7,11,2002,2002/2003,Oct-Apr,Y,N,babysitting
681,9,02/11/2002,1.932922656,F,43,12.58536585,9 2002-11-02,Frisky,33,0,Savanna,7,11,2002,2002/2003,Oct-Apr,Y,N,babysitting
108,35,05/11/2002,4.043805613,M,-22,-6.700507614,35 2002-11-05,Vivian,18,0,Shrubland,4,11,2002,2002/2003,Oct-Apr,N,N,neither
122,35,05/11/2002,2.984257358,M,8,2.448979592,35 2002-11-05,Vivian,18,0,Shrubland,4,11,2002,2002/2003,Oct-Apr,N,N,neither
123,35,05/11/2002,2.984257358,M,12,3.412322275,35 2002-11-05,Vivian,18,0,Shrubland,4,11,2002,2002/2003,Oct-Apr,N,N,neither
124,35,05/11/2002,2.685831622,M,16,4.528301887,35 2002-11-05,Vivian,18,0,Shrubland,4,11,2002,2002/2003,Oct-Apr,N,N,neither
125,35,05/11/2002,2.666666667,M,6,1.836734694,35 2002-11-05,Vivian,18,0,Shrubland,4,11,2002,2002/2003,Oct-Apr,N,N,neither
