GroupRef,Date,VisitTime,BurrowRef_New,BurrowRef,Longitude_New,Latitude_New,habitat,Date2,VisitTime2,BurrowRef_New2,BurrowRef2,Longitude_New2,Latitude_New2,BurrowChange,distance_m,GroupSize,nPups,Babysitting,anypups,PupPresence,year,month,breedingyear,season,GroupSize_z
77,02/03/2019,A,1696,437,21.87078997,-26.95365996,White sand,03/03/2019,A,1798,1273,21.87477775,-26.9508889,1,501,8,4,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
81,02/03/2019,A,821,1051,21.82465003,-26.95703996,Shrubland,03/03/2019,A,973,2442,21.82541102,-26.94856804,1,945,7,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.890217643
130,02/03/2019,A,1634,37,21.86741006,-26.95594579,White sand,03/03/2019,A,1634,37,21.86741006,-26.95594579,0,0,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,02/03/2019,A,283,372,21.82935885,-26.9623774,White sand,03/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,02/03/2019,A,24,3405,21.83439,-26.97577,White sand,03/03/2019,A,24,3405,21.83439,-26.97577,0,0,14,2,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
144,02/03/2019,A,1318,1629,21.83349323,-26.99335678,Shrubland,03/03/2019,A,1345,1101,21.82905175,-26.99524836,1,488,4,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.333190028
145,02/03/2019,A,108,3607,21.83325,-26.923715,Savanna,03/03/2019,A,108,3607,21.83325,-26.923715,0,0,4,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-1.333190028
147,02/03/2019,A,314,1062,21.85261033,-26.95556105,White sand,03/03/2019,A,314,1062,21.85261033,-26.95556105,0,0,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,03/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,04/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
65,03/03/2019,A,1490,3561,21.78284,-27.00476,Shrubland,04/03/2019,A,1955,3527,21.7872,-27.00723,1,512,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,03/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,04/03/2019,A,1690,2989,21.87435,-26.95463,1,418,8,4,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
81,03/03/2019,A,973,2442,21.82541102,-26.94856804,Savanna,03/03/2019,P,973,2442,21.82541102,-26.94856804,0,0,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,03/03/2019,A,1634,37,21.86741006,-26.95594579,White sand,04/03/2019,A,661,1038,21.86087477,-26.96260077,1,983,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,03/03/2019,A,283,372,21.82935885,-26.9623774,White sand,04/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,03/03/2019,A,24,3405,21.83439,-26.97577,White sand,03/03/2019,P,24,3405,21.83439,-26.97577,0,0,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,03/03/2019,A,81,3554,21.80812,-26.96405,Grassland,04/03/2019,A,38,3454,21.80678,-26.96375,1,137,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,03/03/2019,A,1345,1101,21.82905175,-26.99524836,White sand,04/03/2019,A,1345,1101,21.82905175,-26.99524836,0,0,4,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.333190028
145,03/03/2019,A,108,3607,21.83325,-26.923715,Savanna,04/03/2019,A,108,3607,21.83325,-26.923715,0,0,4,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-1.333190028
147,03/03/2019,A,314,1062,21.85261033,-26.95556105,White sand,04/03/2019,A,164,3729,21.84963,-26.95769,1,379,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,04/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,05/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,04/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,05/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,3,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
65,04/03/2019,A,1955,3527,21.7872,-27.00723,White sand,05/03/2019,A,1494,3730,21.78471,-27.01124,1,510,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
130,04/03/2019,A,661,1038,21.86087477,-26.96260077,White sand,05/03/2019,A,1634,37,21.86741006,-26.95594579,1,983,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,04/03/2019,A,283,372,21.82935885,-26.9623774,White sand,04/03/2019,P,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
140,04/03/2019,A,38,3454,21.80678,-26.96375,Grassland,05/03/2019,A,38,3454,21.80678,-26.96375,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,04/03/2019,A,1345,1101,21.82905175,-26.99524836,White sand,05/03/2019,A,1331,682,21.83061463,-26.9936825,1,233,4,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.333190028
147,04/03/2019,A,164,3729,21.84963,-26.95769,Shrubland,05/03/2019,A,164,3729,21.84963,-26.95769,0,0,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,05/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,05/03/2019,P,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,05/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,06/03/2019,A,2093,427,21.84801349,-26.99987518,1,811,9,3,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
65,05/03/2019,A,1494,3730,21.78471,-27.01124,Savanna,06/03/2019,A,1495,3731,21.78135,-27.01186,1,340,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
81,05/03/2019,A,324,1019,21.82293884,-26.95209662,White sand,06/03/2019,A,32,3437,21.82423,-26.94487,1,814,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,05/03/2019,A,1634,37,21.86741006,-26.95594579,White sand,05/03/2019,P,1634,37,21.86741006,-26.95594579,0,0,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
140,05/03/2019,A,38,3454,21.80678,-26.96375,Grassland,06/03/2019,A,38,3454,21.80678,-26.96375,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,05/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,06/03/2019,A,1318,1629,21.83349323,-26.99335678,1,288,4,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.333190028
147,05/03/2019,A,164,3729,21.84963,-26.95769,Shrubland,06/03/2019,A,314,1062,21.85261033,-26.95556105,1,379,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
36,06/03/2019,A,2093,427,21.84801349,-26.99987518,White sand,07/03/2019,A,2093,427,21.84801349,-26.99987518,0,0,9,3,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
65,06/03/2019,A,1495,3731,21.78135,-27.01186,Savanna,07/03/2019,A,1959,3584,21.78908,-27.00896,1,831,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,06/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,07/03/2019,A,1798,1273,21.87477775,-26.9508889,0,0,8,4,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
81,06/03/2019,A,32,3437,21.82423,-26.94487,Grassland,07/03/2019,A,973,2442,21.82541102,-26.94856804,1,428,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
133,06/03/2019,A,283,372,21.82935885,-26.9623774,White sand,07/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,06/03/2019,A,24,3405,21.83439,-26.97577,White sand,07/03/2019,A,24,3405,21.83439,-26.97577,0,0,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,06/03/2019,A,38,3454,21.80678,-26.96375,Grassland,07/03/2019,A,38,3454,21.80678,-26.96375,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
147,06/03/2019,A,314,1062,21.85261033,-26.95556105,White sand,07/03/2019,A,704,255,21.85616003,-26.95771001,1,425,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,07/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,08/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,07/03/2019,A,2093,427,21.84801349,-26.99987518,White sand,08/03/2019,A,2007,1138,21.85437008,-27.00446712,1,811,9,6,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
65,07/03/2019,A,1959,3584,21.78908,-27.00896,White sand,08/03/2019,A,1959,3584,21.78908,-27.00896,0,0,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,07/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,07/03/2019,P,1690,2989,21.87435,-26.95463,1,418,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
81,07/03/2019,A,973,2442,21.82541102,-26.94856804,Savanna,08/03/2019,A,973,2442,21.82541102,-26.94856804,0,0,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,07/03/2019,A,1634,37,21.86741006,-26.95594579,White sand,08/03/2019,A,1605,144,21.86733864,-26.95808326,1,238,8,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
133,07/03/2019,A,283,372,21.82935885,-26.9623774,White sand,08/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,07/03/2019,A,24,3405,21.83439,-26.97577,White sand,08/03/2019,A,24,3405,21.83439,-26.97577,0,0,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
147,07/03/2019,A,704,255,21.85616003,-26.95771001,White sand,08/03/2019,A,652,196,21.85583333,-26.95852971,1,97,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,08/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,09/03/2019,A,791,1398,21.81847651,-26.97837409,1,1042,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
65,08/03/2019,A,1959,3584,21.78908,-27.00896,White sand,08/03/2019,P,1953,3504,21.79286,-27.00842,1,379,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
81,08/03/2019,A,973,2442,21.82541102,-26.94856804,Savanna,09/03/2019,A,467,941,21.82671424,-26.95626883,1,866,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,08/03/2019,A,1605,144,21.86733864,-26.95808326,White sand,09/03/2019,A,661,1038,21.86087477,-26.96260077,1,814,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,08/03/2019,A,283,372,21.82935885,-26.9623774,White sand,09/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,08/03/2019,A,24,3405,21.83439,-26.97577,White sand,08/03/2019,P,24,3405,21.83439,-26.97577,0,0,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
144,08/03/2019,A,1416,166,21.83089907,-26.99385513,White sand,09/03/2019,A,1331,682,21.83061463,-26.9936825,1,34,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
147,08/03/2019,A,652,196,21.85583333,-26.95852971,White sand,09/03/2019,A,399,903,21.85432104,-26.95660084,1,262,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,09/03/2019,A,791,1398,21.81847651,-26.97837409,White sand,10/03/2019,A,672,191,21.82576373,-26.97789665,1,724,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
77,09/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,10/03/2019,A,1798,1273,21.87477775,-26.9508889,0,0,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
81,09/03/2019,A,467,941,21.82671424,-26.95626883,Savanna,09/03/2019,P,541,27,21.82568209,-26.95979585,1,405,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,09/03/2019,A,661,1038,21.86087477,-26.96260077,White sand,10/03/2019,A,100,3585,21.85591,-26.96432,1,528,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,09/03/2019,A,283,372,21.82935885,-26.9623774,White sand,10/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
144,09/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,10/03/2019,A,1331,682,21.83061463,-26.9936825,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
18,10/03/2019,A,672,191,21.82576373,-26.97789665,White sand,11/03/2019,A,866,2040,21.82391485,-26.97035445,1,858,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,10/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,11/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,3,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
65,10/03/2019,A,1944,3402,21.79664,-27.00308,White sand,11/03/2019,A,1942,3398,21.79692,-27.00528,1,246,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,10/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,11/03/2019,A,1717,3465,21.87100325,-26.95285806,1,433,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
130,10/03/2019,A,100,3585,21.85591,-26.96432,Shrubland,11/03/2019,A,568,1001,21.85602391,-26.96487227,1,62,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
133,10/03/2019,A,283,372,21.82935885,-26.9623774,White sand,11/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,10/03/2019,A,24,3405,21.83439,-26.97577,White sand,11/03/2019,A,33,890,21.83643054,-26.9590051,1,1875,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
141,10/03/2019,A,1370,675,21.81143059,-26.99976462,White sand,11/03/2019,A,1370,675,21.81143059,-26.99976462,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,10/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,11/03/2019,A,1331,682,21.83061463,-26.9936825,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
18,11/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,12/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,11/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,12/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,3,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
65,11/03/2019,A,1942,3398,21.79692,-27.00528,White sand,12/03/2019,A,1953,3504,21.79286,-27.00842,1,533,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,11/03/2019,A,1717,3465,21.87100325,-26.95285806,White sand,12/03/2019,A,1717,3465,21.87100325,-26.95285806,0,0,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
81,11/03/2019,A,541,27,21.82568209,-26.95979585,White sand,12/03/2019,A,541,27,21.82568209,-26.95979585,0,0,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,11/03/2019,A,568,1001,21.85602391,-26.96487227,Shrubland,12/03/2019,A,568,1001,21.85602391,-26.96487227,0,0,8,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
134,11/03/2019,A,33,890,21.83643054,-26.9590051,White sand,12/03/2019,A,24,3405,21.83439,-26.97577,1,1875,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
141,11/03/2019,A,1370,675,21.81143059,-26.99976462,White sand,12/03/2019,A,1282,3701,21.81033,-26.99923,1,124,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
144,11/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,12/03/2019,A,1331,682,21.83061463,-26.9936825,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
145,11/03/2019,A,165,3736,21.83164,-26.94916,Savanna,12/03/2019,A,165,3736,21.83164,-26.94916,0,0,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
147,11/03/2019,A,164,3729,21.84963,-26.95769,Shrubland,12/03/2019,A,652,196,21.85583333,-26.95852971,1,622,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,12/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,13/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.004272874
36,12/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,13/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,3,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
77,12/03/2019,A,1717,3465,21.87100325,-26.95285806,White sand,13/03/2019,A,1798,1273,21.87477775,-26.9508889,1,433,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
81,12/03/2019,A,541,27,21.82568209,-26.95979585,White sand,13/03/2019,A,467,941,21.82671424,-26.95626883,1,405,8,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.742560182
130,12/03/2019,A,568,1001,21.85602391,-26.96487227,Shrubland,12/03/2019,P,782,1048,21.85315914,-26.96422761,1,293,9,1,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.59490272
134,12/03/2019,A,24,3405,21.83439,-26.97577,White sand,13/03/2019,A,533,977,21.83574395,-26.97347618,1,288,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,12/03/2019,A,574,1006,21.80466439,-26.9666794,Savanna,13/03/2019,A,38,3454,21.80678,-26.96375,1,387,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,12/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,13/03/2019,A,1331,682,21.83061463,-26.9936825,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
145,12/03/2019,A,165,3736,21.83164,-26.94916,Savanna,13/03/2019,A,166,3737,21.83005,-26.95113,1,270,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
147,12/03/2019,A,652,196,21.85583333,-26.95852971,White sand,13/03/2019,A,330,44,21.85724021,-26.95761228,1,173,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,13/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,14/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.004272874
36,13/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,14/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,4,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
77,13/03/2019,A,1798,1273,21.87477775,-26.9508889,White sand,14/03/2019,A,1692,1762,21.87728985,-26.95025129,1,259,8,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-0.742560182
81,13/03/2019,A,467,941,21.82671424,-26.95626883,Savanna,14/03/2019,A,324,1019,21.82293884,-26.95209662,1,596,8,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
133,13/03/2019,A,283,372,21.82935885,-26.9623774,White sand,14/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,13/03/2019,A,533,977,21.83574395,-26.97347618,White sand,14/03/2019,A,533,977,21.83574395,-26.97347618,0,0,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,13/03/2019,A,38,3454,21.80678,-26.96375,Grassland,14/03/2019,A,38,3454,21.80678,-26.96375,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,13/03/2019,A,1331,682,21.83061463,-26.9936825,Shrubland,13/03/2019,P,1331,682,21.83061463,-26.9936825,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
145,13/03/2019,A,166,3737,21.83005,-26.95113,Savanna,14/03/2019,A,167,3738,21.82979,-26.95187,1,86,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
147,13/03/2019,A,330,44,21.85724021,-26.95761228,White sand,14/03/2019,A,399,903,21.85432104,-26.95660084,1,310,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,14/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,15/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.004272874
36,14/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,15/03/2019,A,2007,1138,21.85437008,-27.00446712,0,0,9,3,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
65,14/03/2019,A,1492,3629,21.7819,-27.00441,White sand,15/03/2019,A,1958,3560,21.79147,-27.00862,1,1057,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,14/03/2019,A,1692,1762,21.87728985,-26.95025129,White sand,15/03/2019,A,1717,3465,21.87100325,-26.95285806,1,687,6,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-1.037875105
81,14/03/2019,A,324,1019,21.82293884,-26.95209662,White sand,15/03/2019,A,324,1019,21.82293884,-26.95209662,0,0,8,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
130,14/03/2019,A,782,1048,21.85315914,-26.96422761,White sand,15/03/2019,A,782,1048,21.85315914,-26.96422761,0,0,8,1,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
133,14/03/2019,A,283,372,21.82935885,-26.9623774,White sand,15/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,14/03/2019,A,533,977,21.83574395,-26.97347618,White sand,15/03/2019,A,2219,1394,21.84399135,-26.97513331,1,838,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
145,14/03/2019,A,167,3738,21.82979,-26.95187,Savanna,15/03/2019,A,984,2462,21.83987869,-26.9420672,1,1479,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
147,14/03/2019,A,399,903,21.85432104,-26.95660084,White sand,15/03/2019,A,314,1062,21.85261033,-26.95556105,1,205,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,15/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,16/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,13,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.004272874
36,15/03/2019,A,2007,1138,21.85437008,-27.00446712,White sand,15/03/2019,P,2007,1138,21.85437008,-27.00446712,0,0,12,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.151930336
65,15/03/2019,A,1958,3560,21.79147,-27.00862,Shrubland,15/03/2019,P,1939,3722,21.7889,-27.01343,1,592,11,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-0.299587797
77,15/03/2019,A,1717,3465,21.87100325,-26.95285806,White sand,16/03/2019,A,1717,3465,21.87100325,-26.95285806,0,0,6,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-1.037875105
81,15/03/2019,A,324,1019,21.82293884,-26.95209662,White sand,16/03/2019,A,324,1019,21.82293884,-26.95209662,0,0,8,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
130,15/03/2019,A,782,1048,21.85315914,-26.96422761,White sand,16/03/2019,A,782,1048,21.85315914,-26.96422761,0,0,9,1,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
133,15/03/2019,A,283,372,21.82935885,-26.9623774,White sand,16/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,15/03/2019,A,2219,1394,21.84399135,-26.97513331,White sand,16/03/2019,A,2150,879,21.84416172,-26.97562306,1,57,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,15/03/2019,A,443,929,21.81642713,-26.96033724,Savanna,16/03/2019,A,38,3454,21.80678,-26.96375,1,1029,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
144,15/03/2019,A,722,1240,21.83004999,-26.98757004,White sand,16/03/2019,A,722,1240,21.83004999,-26.98757004,0,0,3,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.480847489
145,15/03/2019,A,984,2462,21.83987869,-26.9420672,Savanna,16/03/2019,A,168,3741,21.83843,-26.94426,1,283,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
147,15/03/2019,A,314,1062,21.85261033,-26.95556105,White sand,16/03/2019,A,652,196,21.85583333,-26.95852971,1,459,5,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.185532566
18,16/03/2019,A,866,2040,21.82391485,-26.97035445,White sand,17/03/2019,A,866,2040,21.82391485,-26.97035445,0,0,14,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
77,16/03/2019,A,1717,3465,21.87100325,-26.95285806,White sand,17/03/2019,A,1717,3465,21.87100325,-26.95285806,0,0,6,4,N,Y,pups_foraging,2019,3,2018/2019,Oct-Apr,-1.037875105
81,16/03/2019,A,324,1019,21.82293884,-26.95209662,White sand,17/03/2019,A,324,1019,21.82293884,-26.95209662,0,0,8,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.742560182
130,16/03/2019,A,782,1048,21.85315914,-26.96422761,White sand,16/03/2019,P,782,1048,21.85315914,-26.96422761,0,0,9,1,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
133,16/03/2019,A,283,372,21.82935885,-26.9623774,White sand,17/03/2019,A,283,372,21.82935885,-26.9623774,0,0,9,0,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,-0.59490272
134,16/03/2019,A,2150,879,21.84416172,-26.97562306,Shrubland,17/03/2019,A,2219,1394,21.84399135,-26.97513331,1,57,14,5,Y,N,babysitting,2019,3,2018/2019,Oct-Apr,0.143384587
140,16/03/2019,A,38,3454,21.80678,-26.96375,Grassland,17/03/2019,A,38,3454,21.80678,-26.96375,0,0,1,0,N,N,neither,2019,3,2018/2019,Oct-Apr,-1.776162412
